time_s,voltage_V,current_A
0.000000e+00,0.000000e+00,1.050000e-03
2.150617e-13,2.084204e-04,1.050000e-03
4.301234e-13,1.557006e-04,1.050000e-03
6.451851e-13,1.153793e-04,1.050000e-03
8.602468e-13,9.244796e-05,1.050000e-03
1.075308e-12,7.920595e-05,1.050000e-03
1.290370e-12,7.161712e-05,1.050000e-03
1.505432e-12,6.778912e-05,1.050000e-03
1.720494e-12,6.686139e-05,1.050000e-03
1.935555e-12,6.855343e-05,1.050000e-03
2.150617e-12,7.301740e-05,1.050000e-03
2.365679e-12,8.085618e-05,1.050000e-03
2.580740e-12,9.330278e-05,1.050000e-03
2.795802e-12,1.126534e-04,1.050000e-03
3.010864e-12,1.432316e-04,1.050000e-03
3.225925e-12,1.936174e-04,1.050000e-03
3.440987e-12,2.821846e-04,1.050000e-03
3.656049e-12,4.521431e-04,1.050000e-03
3.871110e-12,8.130288e-04,1.050000e-03
4.086172e-12,1.604484e-03,1.050000e-03
4.301234e-12,2.573638e-03,1.050000e-03
4.516296e-12,1.655266e-03,1.050000e-03
4.731357e-12,5.731750e-04,1.050000e-03
4.946419e-12,3.874554e-04,1.049872e-03
5.161481e-12,3.870385e-04,1.049657e-03
5.376542e-12,3.866216e-04,1.049442e-03
5.591604e-12,3.862047e-04,1.049227e-03
5.806666e-12,3.857878e-04,1.049012e-03
6.021727e-12,3.853709e-04,1.048797e-03
6.236789e-12,3.849540e-04,1.048582e-03
6.451851e-12,3.845371e-04,1.048367e-03
6.666912e-12,3.841202e-04,1.048152e-03
6.881974e-12,3.837033e-04,1.047937e-03
7.097036e-12,3.832864e-04,1.047722e-03
7.312098e-12,3.828695e-04,1.047507e-03
7.527159e-12,3.824526e-04,1.047291e-03
7.742221e-12,3.820357e-04,1.047076e-03
7.957283e-12,3.816188e-04,1.046861e-03
8.172344e-12,3.812019e-04,1.046646e-03
8.387406e-12,3.807850e-04,1.046431e-03
8.602468e-12,3.803681e-04,1.046216e-03
8.817529e-12,3.799512e-04,1.046001e-03
9.032591e-12,3.795343e-04,1.045786e-03
9.247653e-12,3.791174e-04,1.045571e-03
9.462714e-12,3.787005e-04,1.045356e-03
9.677776e-12,3.782836e-04,1.045141e-03
9.892838e-12,3.778667e-04,1.044926e-03
1.010790e-11,3.774498e-04,1.044711e-03
1.032296e-11,3.770329e-04,1.044496e-03
1.053802e-11,3.766160e-04,1.044281e-03
1.075308e-11,3.761991e-04,1.044066e-03
1.096815e-11,3.757822e-04,1.043850e-03
1.118321e-11,3.753653e-04,1.043635e-03
1.139827e-11,3.749484e-04,1.043420e-03
1.161333e-11,3.745315e-04,1.043205e-03
1.182839e-11,3.741146e-04,1.042990e-03
1.204345e-11,3.736977e-04,1.042775e-03
1.225852e-11,3.732808e-04,1.042560e-03
1.247358e-11,3.728639e-04,1.042345e-03
1.268864e-11,3.724470e-04,1.042130e-03
1.290370e-11,3.720301e-04,1.041915e-03
1.311876e-11,3.716132e-04,1.041700e-03
1.333382e-11,3.711963e-04,1.041485e-03
1.354889e-11,3.707794e-04,1.041270e-03
1.376395e-11,3.703625e-04,1.041055e-03
1.397901e-11,3.699456e-04,1.040840e-03
1.419407e-11,3.695287e-04,1.040625e-03
1.440913e-11,3.691118e-04,1.040410e-03
1.462420e-11,3.686949e-04,1.040194e-03
1.483926e-11,3.682780e-04,1.039979e-03
1.505432e-11,3.678611e-04,1.039764e-03
1.526938e-11,3.674442e-04,1.039549e-03
1.548444e-11,3.670273e-04,1.039334e-03
1.569950e-11,3.666104e-04,1.039119e-03
1.591457e-11,3.661935e-04,1.038904e-03
1.612963e-11,3.657766e-04,1.038689e-03
1.634469e-11,3.653597e-04,1.038474e-03
1.655975e-11,3.649428e-04,1.038259e-03
1.677481e-11,3.645259e-04,1.038044e-03
1.698987e-11,3.641090e-04,1.037829e-03
1.720494e-11,3.636921e-04,1.037614e-03
1.742000e-11,3.632752e-04,1.037399e-03
1.763506e-11,3.628583e-04,1.037184e-03
1.785012e-11,3.624414e-04,1.036969e-03
1.806518e-11,3.620245e-04,1.036753e-03
1.828024e-11,3.616076e-04,1.036538e-03
1.849531e-11,3.611907e-04,1.036323e-03
1.871037e-11,3.607738e-04,1.036108e-03
1.892543e-11,3.603569e-04,1.035893e-03
1.914049e-11,3.599400e-04,1.035678e-03
1.935555e-11,3.595231e-04,1.035463e-03
1.957061e-11,3.591062e-04,1.035248e-03
1.978568e-11,3.586893e-04,1.035033e-03
2.000074e-11,3.582724e-04,1.034818e-03
2.021580e-11,3.578555e-04,1.034603e-03
2.043086e-11,3.574386e-04,1.034388e-03
2.064592e-11,3.570217e-04,1.034173e-03
2.086098e-11,3.566048e-04,1.033958e-03
2.107605e-11,3.561879e-04,1.033743e-03
2.129111e-11,3.557710e-04,1.033528e-03
2.150617e-11,3.553541e-04,1.033312e-03
2.172123e-11,3.549372e-04,1.033097e-03
2.193629e-11,3.545203e-04,1.032882e-03
2.215135e-11,3.541034e-04,1.032667e-03
2.236642e-11,3.536865e-04,1.032452e-03
2.258148e-11,3.532696e-04,1.032237e-03
2.279654e-11,3.528527e-04,1.032022e-03
2.301160e-11,3.524358e-04,1.031807e-03
2.322666e-11,3.520189e-04,1.031592e-03
2.344172e-11,3.516020e-04,1.031377e-03
2.365679e-11,3.511851e-04,1.031162e-03
2.387185e-11,3.507682e-04,1.030947e-03
2.408691e-11,3.503513e-04,1.030732e-03
2.430197e-11,3.499344e-04,1.030517e-03
2.451703e-11,3.495175e-04,1.030302e-03
2.473209e-11,3.491006e-04,1.030087e-03
2.494716e-11,3.486837e-04,1.029871e-03
2.516222e-11,3.482668e-04,1.029656e-03
2.537728e-11,3.478499e-04,1.029441e-03
2.559234e-11,3.474330e-04,1.029226e-03
2.580740e-11,3.470161e-04,1.029011e-03
2.602246e-11,3.465992e-04,1.028796e-03
2.623753e-11,3.461823e-04,1.028581e-03
2.645259e-11,3.457654e-04,1.028366e-03
2.666765e-11,3.453485e-04,1.028151e-03
2.688271e-11,3.449316e-04,1.027936e-03
2.709777e-11,3.445147e-04,1.027721e-03
2.731283e-11,3.440978e-04,1.027506e-03
2.752790e-11,3.436809e-04,1.027291e-03
2.774296e-11,3.432640e-04,1.027076e-03
2.795802e-11,3.428471e-04,1.026861e-03
2.817308e-11,3.424302e-04,1.026646e-03
2.838814e-11,3.420133e-04,1.026430e-03
2.860320e-11,3.415964e-04,1.026215e-03
2.881827e-11,3.411795e-04,1.026000e-03
2.903333e-11,3.407626e-04,1.025785e-03
2.924839e-11,3.403457e-04,1.025570e-03
2.946345e-11,3.399288e-04,1.025355e-03
2.967851e-11,3.395119e-04,1.025140e-03
2.989358e-11,3.390950e-04,1.024925e-03
3.010864e-11,3.386781e-04,1.024710e-03
3.032370e-11,3.382612e-04,1.024495e-03
3.053876e-11,3.378443e-04,1.024280e-03
3.075382e-11,3.374274e-04,1.024065e-03
3.096888e-11,3.370105e-04,1.023850e-03
3.118395e-11,3.365936e-04,1.023635e-03
3.139901e-11,3.361767e-04,1.023420e-03
3.161407e-11,3.357598e-04,1.023205e-03
3.182913e-11,3.353429e-04,1.022990e-03
3.204419e-11,3.349260e-04,1.022774e-03
3.225925e-11,3.345091e-04,1.022559e-03
3.247432e-11,3.340922e-04,1.022344e-03
3.268938e-11,3.336753e-04,1.022129e-03
3.290444e-11,3.332584e-04,1.021914e-03
3.311950e-11,3.328415e-04,1.021699e-03
3.333456e-11,3.324246e-04,1.021484e-03
3.354962e-11,3.320077e-04,1.021269e-03
3.376469e-11,3.315908e-04,1.021054e-03
3.397975e-11,3.311739e-04,1.020839e-03
3.419481e-11,3.307570e-04,1.020624e-03
3.440987e-11,3.303401e-04,1.020409e-03
3.462493e-11,3.299232e-04,1.020194e-03
3.483999e-11,3.295063e-04,1.019979e-03
3.505506e-11,3.290894e-04,1.019764e-03
3.527012e-11,3.286725e-04,1.019549e-03
3.548518e-11,3.282556e-04,1.019333e-03
3.570024e-11,3.278387e-04,1.019118e-03
3.591530e-11,3.274218e-04,1.018903e-03
3.613036e-11,3.270049e-04,1.018688e-03
3.634543e-11,3.265880e-04,1.018473e-03
3.656049e-11,3.261711e-04,1.018258e-03
3.677555e-11,3.257542e-04,1.018043e-03
3.699061e-11,3.253373e-04,1.017828e-03
3.720567e-11,3.249204e-04,1.017613e-03
3.742073e-11,3.245035e-04,1.017398e-03
3.763580e-11,3.240866e-04,1.017183e-03
3.785086e-11,3.236697e-04,1.016968e-03
3.806592e-11,3.232528e-04,1.016753e-03
3.828098e-11,3.228359e-04,1.016538e-03
3.849604e-11,3.224190e-04,1.016323e-03
3.871110e-11,3.220021e-04,1.016108e-03
3.892617e-11,3.215852e-04,1.015892e-03
3.914123e-11,3.211683e-04,1.015677e-03
3.935629e-11,3.207514e-04,1.015462e-03
3.957135e-11,3.203345e-04,1.015247e-03
3.978641e-11,3.199176e-04,1.015032e-03
4.000147e-11,3.195007e-04,1.014817e-03
4.021654e-11,3.190838e-04,1.014602e-03
4.043160e-11,3.186669e-04,1.014387e-03
4.064666e-11,3.182500e-04,1.014172e-03
4.086172e-11,3.178331e-04,1.013957e-03
4.107678e-11,3.174162e-04,1.013742e-03
4.129184e-11,3.169993e-04,1.013527e-03
4.150691e-11,3.165824e-04,1.013312e-03
4.172197e-11,3.161655e-04,1.013097e-03
4.193703e-11,3.157486e-04,1.012882e-03
4.215209e-11,3.153317e-04,1.012667e-03
4.236715e-11,3.149148e-04,1.012451e-03
4.258221e-11,3.144979e-04,1.012236e-03
4.279728e-11,3.140810e-04,1.012021e-03
4.301234e-11,3.136641e-04,1.011806e-03
4.322740e-11,3.132472e-04,1.011591e-03
4.344246e-11,3.128302e-04,1.011376e-03
4.365752e-11,3.124133e-04,1.011161e-03
4.387259e-11,3.119964e-04,1.010946e-03
4.408765e-11,3.115795e-04,1.010731e-03
4.430271e-11,3.111626e-04,1.010516e-03
4.451777e-11,3.107457e-04,1.010301e-03
4.473283e-11,3.103288e-04,1.010086e-03
4.494789e-11,3.099119e-04,1.009871e-03
4.516296e-11,3.094950e-04,1.009656e-03
4.537802e-11,3.090781e-04,1.009441e-03
4.559308e-11,3.086612e-04,1.009226e-03
4.580814e-11,3.082443e-04,1.009010e-03
4.602320e-11,3.078274e-04,1.008795e-03
4.623826e-11,3.074105e-04,1.008580e-03
4.645333e-11,3.069936e-04,1.008365e-03
4.666839e-11,3.065767e-04,1.008150e-03
4.688345e-11,3.061598e-04,1.007935e-03
4.709851e-11,3.057429e-04,1.007720e-03
4.731357e-11,3.053260e-04,1.007505e-03
4.752863e-11,3.049091e-04,1.007290e-03
4.774370e-11,3.044922e-04,1.007075e-03
4.795876e-11,3.040753e-04,1.006860e-03
4.817382e-11,3.036584e-04,1.006645e-03
4.838888e-11,3.032415e-04,1.006430e-03
4.860394e-11,3.028246e-04,1.006215e-03
4.881900e-11,3.024077e-04,1.006000e-03
4.903407e-11,3.019908e-04,1.005785e-03
4.924913e-11,3.015739e-04,1.005570e-03
4.946419e-11,3.011570e-04,1.005354e-03
4.967925e-11,3.007401e-04,1.005139e-03
4.989431e-11,3.003232e-04,1.004924e-03
5.010937e-11,2.999063e-04,1.004709e-03
5.032444e-11,2.994894e-04,1.004494e-03
5.053950e-11,2.990725e-04,1.004279e-03
5.075456e-11,2.986556e-04,1.004064e-03
5.096962e-11,2.982387e-04,1.003849e-03
5.118468e-11,2.978218e-04,1.003634e-03
5.139974e-11,2.974049e-04,1.003419e-03
5.161481e-11,2.969880e-04,1.003204e-03
5.182987e-11,2.965711e-04,1.002989e-03
5.204493e-11,2.961542e-04,1.002774e-03
5.225999e-11,2.957373e-04,1.002559e-03
5.247505e-11,2.953204e-04,1.002344e-03
5.269011e-11,2.949035e-04,1.002129e-03
5.290518e-11,2.944866e-04,1.001913e-03
5.312024e-11,2.940697e-04,1.001698e-03
5.333530e-11,2.936528e-04,1.001483e-03
5.355036e-11,2.932359e-04,1.001268e-03
5.376542e-11,2.928190e-04,1.001053e-03
5.398048e-11,2.924021e-04,1.000838e-03
5.419555e-11,2.919852e-04,1.000623e-03
5.441061e-11,2.915683e-04,1.000408e-03
5.462567e-11,2.911514e-04,1.000193e-03
5.484073e-11,2.907345e-04,9.999779e-04
5.505579e-11,2.903176e-04,9.997628e-04
5.527085e-11,2.899007e-04,9.995478e-04
5.548592e-11,2.894838e-04,9.993327e-04
5.570098e-11,2.890669e-04,9.991177e-04
5.591604e-11,2.886500e-04,9.989026e-04
5.613110e-11,2.882331e-04,9.986875e-04
5.634616e-11,2.878162e-04,9.984725e-04
5.656122e-11,2.873993e-04,9.982574e-04
5.677629e-11,2.869824e-04,9.980423e-04
5.699135e-11,2.865655e-04,9.978273e-04
5.720641e-11,2.861486e-04,9.976122e-04
5.742147e-11,2.857317e-04,9.973972e-04
5.763653e-11,2.853148e-04,9.971821e-04
5.785160e-11,2.848979e-04,9.969670e-04
5.806666e-11,2.844810e-04,9.967520e-04
5.828172e-11,2.840641e-04,9.965369e-04
5.849678e-11,2.836472e-04,9.963219e-04
5.871184e-11,2.832303e-04,9.961068e-04
5.892690e-11,2.828134e-04,9.958917e-04
5.914197e-11,2.823965e-04,9.956767e-04
5.935703e-11,2.819796e-04,9.954616e-04
5.957209e-11,2.815627e-04,9.952465e-04
5.978715e-11,2.811458e-04,9.950315e-04
6.000221e-11,2.807289e-04,9.948164e-04
6.021727e-11,2.803120e-04,9.946014e-04
6.043234e-11,2.798951e-04,9.943863e-04
6.064740e-11,2.794782e-04,9.941712e-04
6.086246e-11,2.790613e-04,9.939562e-04
6.107752e-11,2.786444e-04,9.937411e-04
6.129258e-11,2.782275e-04,9.935261e-04
6.150764e-11,2.778106e-04,9.933110e-04
6.172271e-11,2.773937e-04,9.930959e-04
6.193777e-11,2.769768e-04,9.928809e-04
6.215283e-11,2.765599e-04,9.926658e-04
6.236789e-11,2.761430e-04,9.924507e-04
6.258295e-11,2.757261e-04,9.922357e-04
6.279801e-11,2.753092e-04,9.920206e-04
6.301308e-11,2.748923e-04,9.918056e-04
6.322814e-11,2.744754e-04,9.915905e-04
6.344320e-11,2.740585e-04,9.913754e-04
6.365826e-11,2.736416e-04,9.911604e-04
6.387332e-11,2.732247e-04,9.909453e-04
6.408838e-11,2.728078e-04,9.907303e-04
6.430345e-11,2.723909e-04,9.905152e-04
6.451851e-11,2.719740e-04,9.903001e-04
6.473357e-11,2.715571e-04,9.900851e-04
6.494863e-11,2.711402e-04,9.898700e-04
6.516369e-11,2.707233e-04,9.896549e-04
6.537875e-11,2.703064e-04,9.894399e-04
6.559382e-11,2.698895e-04,9.892248e-04
6.580888e-11,2.694726e-04,9.890098e-04
6.602394e-11,2.690557e-04,9.887947e-04
6.623900e-11,2.686388e-04,9.885796e-04
6.645406e-11,2.682219e-04,9.883646e-04
6.666912e-11,2.678050e-04,9.881495e-04
6.688419e-11,2.673881e-04,9.879344e-04
6.709925e-11,2.669712e-04,9.877194e-04
6.731431e-11,2.665543e-04,9.875043e-04
6.752937e-11,2.661374e-04,9.872893e-04
6.774443e-11,2.657205e-04,9.870742e-04
6.795949e-11,2.653036e-04,9.868591e-04
6.817456e-11,2.648867e-04,9.866441e-04
6.838962e-11,2.644698e-04,9.864290e-04
6.860468e-11,2.640529e-04,9.862140e-04
6.881974e-11,2.636360e-04,9.859989e-04
6.903480e-11,2.632191e-04,9.857838e-04
6.924986e-11,2.628022e-04,9.855688e-04
6.946493e-11,2.623853e-04,9.853537e-04
6.967999e-11,2.619684e-04,9.851386e-04
6.989505e-11,2.615515e-04,9.849236e-04
7.011011e-11,2.611346e-04,9.847085e-04
7.032517e-11,2.607177e-04,9.844935e-04
7.054023e-11,2.603008e-04,9.842784e-04
7.075530e-11,2.598839e-04,9.840633e-04
7.097036e-11,2.594670e-04,9.838483e-04
7.118542e-11,2.590501e-04,9.836332e-04
7.140048e-11,2.586332e-04,9.834182e-04
7.161554e-11,2.582163e-04,9.832031e-04
7.183060e-11,2.577994e-04,9.829880e-04
7.204567e-11,2.573825e-04,9.827730e-04
7.226073e-11,2.569656e-04,9.825579e-04
7.247579e-11,2.565487e-04,9.823428e-04
7.269085e-11,2.561318e-04,9.821278e-04
7.290591e-11,2.557149e-04,9.819127e-04
7.312098e-11,2.552980e-04,9.816977e-04
7.333604e-11,2.548811e-04,9.814826e-04
7.355110e-11,2.544642e-04,9.812675e-04
7.376616e-11,2.540473e-04,9.810525e-04
7.398122e-11,2.536304e-04,9.808374e-04
7.419628e-11,2.532135e-04,9.806224e-04
7.441135e-11,2.527966e-04,9.804073e-04
7.462641e-11,2.523797e-04,9.801922e-04
7.484147e-11,2.519628e-04,9.799772e-04
7.505653e-11,2.515459e-04,9.797621e-04
7.527159e-11,2.511290e-04,9.795470e-04
7.548665e-11,2.507121e-04,9.793320e-04
7.570172e-11,2.502952e-04,9.791169e-04
7.591678e-11,2.498783e-04,9.789019e-04
7.613184e-11,2.494614e-04,9.786868e-04
7.634690e-11,2.490445e-04,9.784717e-04
7.656196e-11,2.486276e-04,9.782567e-04
7.677702e-11,2.482107e-04,9.780416e-04
7.699209e-11,2.477938e-04,9.778265e-04
7.720715e-11,2.473769e-04,9.776115e-04
7.742221e-11,2.469600e-04,9.773964e-04
7.763727e-11,2.465431e-04,9.771814e-04
7.785233e-11,2.461262e-04,9.769663e-04
7.806739e-11,2.457093e-04,9.767512e-04
7.828246e-11,2.452924e-04,9.765362e-04
7.849752e-11,2.448755e-04,9.763211e-04
7.871258e-11,2.444586e-04,9.761061e-04
7.892764e-11,2.440417e-04,9.758910e-04
7.914270e-11,2.436248e-04,9.756759e-04
7.935776e-11,2.432079e-04,9.754609e-04
7.957283e-11,2.427910e-04,9.752458e-04
7.978789e-11,2.423741e-04,9.750307e-04
8.000295e-11,2.419572e-04,9.748157e-04
8.021801e-11,2.415403e-04,9.746006e-04
8.043307e-11,2.411234e-04,9.743856e-04
8.064813e-11,2.407065e-04,9.741705e-04
8.086320e-11,2.402896e-04,9.739554e-04
8.107826e-11,2.398727e-04,9.737404e-04
8.129332e-11,2.394558e-04,9.735253e-04
8.150838e-11,2.390389e-04,9.733103e-04
8.172344e-11,2.386220e-04,9.730952e-04
8.193850e-11,2.382051e-04,9.728801e-04
8.215357e-11,2.377882e-04,9.726651e-04
8.236863e-11,2.373713e-04,9.724500e-04
8.258369e-11,2.369544e-04,9.722349e-04
8.279875e-11,2.365375e-04,9.720199e-04
8.301381e-11,2.361206e-04,9.718048e-04
8.322887e-11,2.357037e-04,9.715898e-04
8.344394e-11,2.352868e-04,9.713747e-04
8.365900e-11,2.348699e-04,9.711596e-04
8.387406e-11,2.344530e-04,9.709446e-04
8.408912e-11,2.340361e-04,9.707295e-04
8.430418e-11,2.336192e-04,9.705145e-04
8.451924e-11,2.332023e-04,9.702994e-04
8.473431e-11,2.327854e-04,9.700843e-04
8.494937e-11,2.323685e-04,9.698693e-04
8.516443e-11,2.319516e-04,9.696542e-04
8.537949e-11,2.315347e-04,9.694391e-04
8.559455e-11,2.311178e-04,9.692241e-04
8.580961e-11,2.307009e-04,9.690090e-04
8.602468e-11,2.302840e-04,9.687940e-04
8.623974e-11,2.298671e-04,9.685789e-04
8.645480e-11,2.294502e-04,9.683638e-04
8.666986e-11,2.290333e-04,9.681488e-04
8.688492e-11,2.286164e-04,9.679337e-04
8.709999e-11,2.281995e-04,9.677186e-04
8.731505e-11,2.277826e-04,9.675036e-04
8.753011e-11,2.273657e-04,9.672885e-04
8.774517e-11,2.269488e-04,9.670735e-04
8.796023e-11,2.265319e-04,9.668584e-04
8.817529e-11,2.261150e-04,9.666433e-04
8.839036e-11,2.256981e-04,9.664283e-04
8.860542e-11,2.252812e-04,9.662132e-04
8.882048e-11,2.248643e-04,9.659982e-04
8.903554e-11,2.244473e-04,9.657831e-04
8.925060e-11,2.240304e-04,9.655680e-04
8.946566e-11,2.236135e-04,9.653530e-04
8.968073e-11,2.231966e-04,9.651379e-04
8.989579e-11,2.227797e-04,9.649228e-04
9.011085e-11,2.223628e-04,9.647078e-04
9.032591e-11,2.219459e-04,9.644927e-04
9.054097e-11,2.215290e-04,9.642777e-04
9.075603e-11,2.211121e-04,9.640626e-04
9.097110e-11,2.206952e-04,9.638475e-04
9.118616e-11,2.202783e-04,9.636325e-04
9.140122e-11,2.198614e-04,9.634174e-04
9.161628e-11,2.194445e-04,9.632024e-04
9.183134e-11,2.190276e-04,9.629873e-04
9.204640e-11,2.186107e-04,9.627722e-04
9.226147e-11,2.181938e-04,9.625572e-04
9.247653e-11,2.177769e-04,9.623421e-04
9.269159e-11,2.173600e-04,9.621270e-04
9.290665e-11,2.169431e-04,9.619120e-04
9.312171e-11,2.165262e-04,9.616969e-04
9.333677e-11,2.161093e-04,9.614819e-04
9.355184e-11,2.156924e-04,9.612668e-04
9.376690e-11,2.152755e-04,9.610517e-04
9.398196e-11,2.148586e-04,9.608367e-04
9.419702e-11,2.144417e-04,9.606216e-04
9.441208e-11,2.140248e-04,9.604066e-04
9.462714e-11,2.136079e-04,9.601915e-04
9.484221e-11,2.131910e-04,9.599764e-04
9.505727e-11,2.127741e-04,9.597614e-04
9.527233e-11,2.123572e-04,9.595463e-04
9.548739e-11,2.119403e-04,9.593312e-04
9.570245e-11,2.115234e-04,9.591162e-04
9.591751e-11,2.111065e-04,9.589011e-04
9.613258e-11,2.106896e-04,9.586861e-04
9.634764e-11,2.102727e-04,9.584710e-04
9.656270e-11,2.098558e-04,9.582559e-04
9.677776e-11,2.094389e-04,9.580409e-04
9.699282e-11,2.090220e-04,9.578258e-04
9.720788e-11,2.086051e-04,9.576108e-04
9.742295e-11,2.081882e-04,9.573957e-04
9.763801e-11,2.077713e-04,9.571806e-04
9.785307e-11,2.073544e-04,9.569656e-04
9.806813e-11,2.069375e-04,9.567505e-04
9.828319e-11,2.065206e-04,9.565354e-04
9.849825e-11,2.061037e-04,9.563204e-04
9.871332e-11,2.056868e-04,9.561053e-04
9.892838e-11,2.052699e-04,9.558903e-04
9.914344e-11,2.048530e-04,9.556752e-04
9.935850e-11,2.044361e-04,9.554601e-04
9.957356e-11,2.040192e-04,9.552451e-04
9.978862e-11,2.036023e-04,9.550300e-04
1.000037e-10,2.031854e-04,9.548149e-04
1.002187e-10,2.027685e-04,9.545999e-04
1.004338e-10,2.023516e-04,9.543848e-04
1.006489e-10,2.019347e-04,9.541698e-04
1.008639e-10,2.015178e-04,9.539547e-04
1.010790e-10,2.011009e-04,9.537396e-04
1.012941e-10,2.006840e-04,9.535246e-04
1.015091e-10,2.002671e-04,9.533095e-04
1.017242e-10,1.998502e-04,9.530945e-04
1.019392e-10,1.994333e-04,9.528794e-04
1.021543e-10,1.990164e-04,9.526643e-04
1.023694e-10,1.985995e-04,9.524493e-04
1.025844e-10,1.981826e-04,9.522342e-04
1.027995e-10,1.977657e-04,9.520191e-04
1.030146e-10,1.973488e-04,9.518041e-04
1.032296e-10,1.969319e-04,9.515890e-04
1.034447e-10,1.965150e-04,9.513740e-04
1.036597e-10,1.960981e-04,9.511589e-04
1.038748e-10,1.956812e-04,9.509438e-04
1.040899e-10,1.952643e-04,9.507288e-04
1.043049e-10,1.948474e-04,9.505137e-04
1.045200e-10,1.944305e-04,9.502987e-04
1.047350e-10,1.940136e-04,9.500836e-04
1.049501e-10,1.935967e-04,9.498685e-04
1.051652e-10,1.931798e-04,9.496535e-04
1.053802e-10,1.927629e-04,9.494384e-04
1.055953e-10,1.923460e-04,9.492233e-04
1.058104e-10,1.919291e-04,9.490083e-04
1.060254e-10,1.915122e-04,9.487932e-04
1.062405e-10,1.910953e-04,9.485782e-04
1.064555e-10,1.906784e-04,9.483631e-04
1.066706e-10,1.902615e-04,9.481480e-04
1.068857e-10,1.898446e-04,9.479330e-04
1.071007e-10,1.894277e-04,9.477179e-04
1.073158e-10,1.890108e-04,9.475029e-04
1.075308e-10,1.885939e-04,9.472878e-04
1.077459e-10,1.881770e-04,9.470727e-04
1.079610e-10,1.877601e-04,9.468577e-04
1.081760e-10,1.873432e-04,9.466426e-04
1.083911e-10,1.869263e-04,9.464275e-04
1.086062e-10,1.865094e-04,9.462125e-04
1.088212e-10,1.860925e-04,9.459974e-04
1.090363e-10,1.856756e-04,9.457824e-04
1.092513e-10,1.852587e-04,9.455673e-04
1.094664e-10,1.848418e-04,9.453522e-04
1.096815e-10,1.844249e-04,9.451372e-04
1.098965e-10,1.840080e-04,9.449221e-04
1.101116e-10,1.835911e-04,9.447070e-04
1.103266e-10,1.831742e-04,9.444920e-04
1.105417e-10,1.827573e-04,9.442769e-04
1.107568e-10,1.823404e-04,9.440619e-04
1.109718e-10,1.819235e-04,9.438468e-04
1.111869e-10,1.815066e-04,9.436317e-04
1.114020e-10,1.810897e-04,9.434167e-04
1.116170e-10,1.806728e-04,9.432016e-04
1.118321e-10,1.802559e-04,9.429866e-04
1.120471e-10,1.798390e-04,9.427715e-04
1.122622e-10,1.794221e-04,9.425564e-04
1.124773e-10,1.790052e-04,9.423414e-04
1.126923e-10,1.785883e-04,9.421263e-04
1.129074e-10,1.781714e-04,9.419112e-04
1.131224e-10,1.777545e-04,9.416962e-04
1.133375e-10,1.773376e-04,9.414811e-04
1.135526e-10,1.769207e-04,9.412661e-04
1.137676e-10,1.765038e-04,9.410510e-04
1.139827e-10,1.760869e-04,9.408359e-04
1.141978e-10,1.756700e-04,9.406209e-04
1.144128e-10,1.752531e-04,9.404058e-04
1.146279e-10,1.748362e-04,9.401908e-04
1.148429e-10,1.744193e-04,9.399757e-04
1.150580e-10,1.740024e-04,9.397606e-04
1.152731e-10,1.735855e-04,9.395456e-04
1.154881e-10,1.731686e-04,9.393305e-04
1.157032e-10,1.727517e-04,9.391154e-04
1.159183e-10,1.723348e-04,9.389004e-04
1.161333e-10,1.719179e-04,9.386853e-04
1.163484e-10,1.715010e-04,9.384703e-04
1.165634e-10,1.710841e-04,9.382552e-04
1.167785e-10,1.706672e-04,9.380401e-04
1.169936e-10,1.702503e-04,9.378251e-04
1.172086e-10,1.698334e-04,9.376100e-04
1.174237e-10,1.694165e-04,9.373950e-04
1.176387e-10,1.689996e-04,9.371799e-04
1.178538e-10,1.685827e-04,9.369648e-04
1.180689e-10,1.681658e-04,9.367498e-04
1.182839e-10,1.677489e-04,9.365347e-04
1.184990e-10,1.673320e-04,9.363196e-04
1.187141e-10,1.669151e-04,9.361046e-04
1.189291e-10,1.664982e-04,9.358895e-04
1.191442e-10,1.660813e-04,9.356745e-04
1.193592e-10,1.656644e-04,9.354594e-04
1.195743e-10,1.652475e-04,9.352443e-04
1.197894e-10,1.648306e-04,9.350293e-04
1.200044e-10,1.644137e-04,9.348142e-04
1.202195e-10,1.639968e-04,9.345991e-04
1.204345e-10,1.635799e-04,9.343841e-04
1.206496e-10,1.631630e-04,9.341690e-04
1.208647e-10,1.627461e-04,9.339540e-04
1.210797e-10,1.623292e-04,9.337389e-04
1.212948e-10,1.619123e-04,9.335238e-04
1.215099e-10,1.614954e-04,9.333088e-04
1.217249e-10,1.610785e-04,9.330937e-04
1.219400e-10,1.606616e-04,9.328787e-04
1.221550e-10,1.602447e-04,9.326636e-04
1.223701e-10,1.598278e-04,9.324485e-04
1.225852e-10,1.594109e-04,9.322335e-04
1.228002e-10,1.589940e-04,9.320184e-04
1.230153e-10,1.585771e-04,9.318033e-04
1.232303e-10,1.581602e-04,9.315883e-04
1.234454e-10,1.577433e-04,9.313732e-04
1.236605e-10,1.573264e-04,9.311582e-04
1.238755e-10,1.569095e-04,9.309431e-04
1.240906e-10,1.564926e-04,9.307280e-04
1.243057e-10,1.560757e-04,9.305130e-04
1.245207e-10,1.556588e-04,9.302979e-04
1.247358e-10,1.552419e-04,9.300829e-04
1.249508e-10,1.548250e-04,9.298678e-04
